"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1988,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Merton D. Short","independent",FALSE,"total",66288,9743598,FALSE,20171011
2006,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Don J. Grundmann","independent",FALSE,"total",75350,8541476,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"June R. Genis","libertarian",FALSE,"total",235919,10799703,FALSE,20171011
1976,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"S. I. (Sam) Hayakawa","republican",FALSE,"total",3748973,7470586,FALSE,20171011
1998,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"H. Joseph Perrin, Sr.","american independent",FALSE,"total",54699,8311905,FALSE,20171011
1998,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Ophie C. Beltran","peace and freedom",FALSE,"total",48685,8311905,FALSE,20171011
1998,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Ted Brown","libertarian",FALSE,"total",93926,8311905,FALSE,20171011
1994,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Barbara Blong","green",FALSE,"total",140567,8514089,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",TRUE,"Richard B. Boddie","libertarian",FALSE,"total",247799,10782743,FALSE,20171011
2010,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Jerry Leon Carroll","",TRUE,"total",10,10000160,FALSE,20171011
1986,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Alan Cranston","democrat",FALSE,"total",3646672,7398462,FALSE,20171011
1980,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"James C. (Jim) Griffin","american independent",FALSE,"total",129573,8324012,FALSE,20171011
2006,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Dianne Feinstein","democrat",FALSE,"total",5076289,8541476,FALSE,20171011
1986,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Breck McKinley","libertarian",FALSE,"total",66261,7398462,FALSE,20171011
1994,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Elizabeth Cervantes Barron","peace and freedom",FALSE,"total",255301,8514089,FALSE,20171011
2012,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Dianne Feinstein","democrat",FALSE,"total",7864624,12578511,FALSE,20171011
2006,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",326,8541476,FALSE,20171011
2010,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Hans J. Kugler","",TRUE,"total",5,10000160,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",267,10799703,FALSE,20171011
1976,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"John V. Tunney","democrat",FALSE,"total",3502862,7470586,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",TRUE,"Paul Meeuwenberg","american independent",FALSE,"total",281973,10782743,FALSE,20171011
2010,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Duane Roberts","green",FALSE,"total",128510,10000160,FALSE,20171011
1986,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Paul Kangas","peace and freedom",FALSE,"total",33869,7398462,FALSE,20171011
2006,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Todd Chretien","green",FALSE,"total",147074,8541476,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Jerome ""Jerry"" McCready","american independent",FALSE,"total",373051,10799703,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",TRUE,"John Seymour","republican",FALSE,"total",4093501,10782743,FALSE,20171011
1982,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"David Wald","peace and freedom",FALSE,"total",96388,7805450,FALSE,20171011
2000,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Tom Campbell","republican",FALSE,"total",3886853,10623608,FALSE,20171011
2000,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Dianne Feinstein","democrat",FALSE,"total",5932522,10623608,FALSE,20171011
2016,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Loretta Sanchez","democrat",FALSE,"total",4701417,12244170,FALSE,20171011
2000,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Brian M. Rees","natural law",FALSE,"total",58537,10623608,FALSE,20171011
2004,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Marsha Feinland","peace and freedom",FALSE,"total",243846,12053295,FALSE,20171011
2010,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Marsha Feinland","peace and freedom",FALSE,"total",135093,10000160,FALSE,20171011
1994,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Paul Meeuwenberg","american independent",FALSE,"total",142771,8514089,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Bruce Herschensohn","republican",FALSE,"total",4644182,10799703,FALSE,20171011
2010,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"James E. Harris","",TRUE,"total",41,10000160,FALSE,20171011
1980,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"David Wald","peace and freedom",FALSE,"total",196260,8324012,FALSE,20171011
2006,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Michael S. Metti","libertarian",FALSE,"total",133851,8541476,FALSE,20171011
1994,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Michael Huffington","republican",FALSE,"total",3817025,8514089,FALSE,20171011
1982,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Joseph Fuhrig","libertarian",FALSE,"total",107720,7805450,FALSE,20171011
2000,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Diane Beall Templin","american independent",FALSE,"total",134598,10623608,FALSE,20171011
1982,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Edmund G. Brown, Jr.","democrat",FALSE,"total",3494968,7805450,FALSE,20171011
1994,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Richard Benjamin Boddie","libertarian",FALSE,"total",179100,8514089,FALSE,20171011
1980,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"David Bergland","libertarian",FALSE,"total",202410,8324012,FALSE,20171011
2000,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Gail Katherine Lightfoot","libertarian",FALSE,"total",187718,10623608,FALSE,20171011
2004,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",53,12053295,FALSE,20171011
2004,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Bill Jones","republican",FALSE,"total",4555922,12053295,FALSE,20171011
1994,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",173,8514089,FALSE,20171011
2010,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Carly Fiorina","republican",FALSE,"total",4217366,10000160,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Genevieve Torres","peace and freedom",FALSE,"total",372817,10799703,FALSE,20171011
1976,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Omari Musa","independent",FALSE,"total",31629,7470586,FALSE,20171011
2016,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Kamala D. Harris","democrat",FALSE,"total",7542753,12244170,FALSE,20171011
2006,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Richard ""Dick"" Mountjoy","republican",FALSE,"total",2990822,8541476,FALSE,20171011
1980,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Alan Cranston","democrat",FALSE,"total",4704098,8324012,FALSE,20171011
2012,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Elizabeth Emken","republican",FALSE,"total",4713887,12578511,FALSE,20171011
1976,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"David Wald","peace and freedom",FALSE,"total",104383,7470586,FALSE,20171011
2010,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Connor Vlakancic","",TRUE,"total",11,10000160,FALSE,20171011
1988,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Leo McCarthy","democrat",FALSE,"total",4287253,9743598,FALSE,20171011
1988,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Jack Dean","libertarian",FALSE,"total",79997,9743598,FALSE,20171011
1982,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Pete Wilson","republican",FALSE,"total",4022565,7805450,FALSE,20171011
1986,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Ed Zschau","republican",FALSE,"total",3541804,7398462,FALSE,20171011
1992,"California","CA",6,93,71,"US Senate","statewide","gen",TRUE,"","",TRUE,"total",122,10782743,FALSE,20171011
1998,"California","CA",6,93,71,"US Senate","statewide","gen",FALSE,"Brian M. Rees","natural law",FALSE,"total",46543,8311905,FALSE,20171011
1978,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"John Shue ","national statesman",FALSE,"total",2518,819256,FALSE,20171011
1984,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"William L. ""Bill"" Armstrong","republican",FALSE,"total",833821,1297809,FALSE,20171011
2004,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Ken Salazar","democrat",FALSE,"total",1081188,2107472,FALSE,20171011
1978,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Vedder V. Dron","united states party",FALSE,"total",5789,819256,FALSE,20171011
1992,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Ben Nighthorse Campbell","democrat",FALSE,"total",803725,1552289,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bruce E. Lohmiller","green",TRUE,"total",9,2331621,FALSE,20171011
2004,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Finn Gotaas","unaffiliated",FALSE,"total",1750,2107472,FALSE,20171011
1986,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Henry John Olshaw","unaffiliated american",FALSE,"total",1868,1060765,FALSE,20171011
1980,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Earl Higgerson","statesman",FALSE,"total",7265,1173142,FALSE,20171011
1980,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Henry John Olshaw","unaffiliated-american",FALSE,"total",4081,1173142,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bob Kinsey","green",FALSE,"total",50004,2331621,FALSE,20171011
1992,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Dan Winters","independent",FALSE,"total",20347,1552289,FALSE,20171011
2002,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Doulgas ""Dayhorse"" Campbell","american constitution",FALSE,"total",21547,1416082,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Robert Rank","",TRUE,"total",67,1772286,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Jason Napolitano","independent reform",FALSE,"total",19415,1772286,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"RaÃl Acosta","unaffiliated",FALSE,"total",24151,2041058,FALSE,20171011
1986,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Ken Kramer","republican",FALSE,"total",512994,1060765,FALSE,20171011
2016,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Paul Noel Fiorino","none",FALSE,"total",3216,2743023,FALSE,20171011
1986,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Timothy E. Wirth","democrat",FALSE,"total",529449,1060765,FALSE,20171011
1980,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Gary Hart","democrat",FALSE,"total",590501,1173142,FALSE,20171011
1992,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Terry Considine","republican",FALSE,"total",662893,1552289,FALSE,20171011
1984,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"David Martin","socialist workers",FALSE,"total",2208,1297809,FALSE,20171011
1998,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Gary Swing","u.s. pacifist",FALSE,"total",1981,1327235,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Michele M. Newman","",TRUE,"total",19,1772286,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Randy MacKenzie","natural law",FALSE,"total",41620,1459601,FALSE,20171011
1990,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Earl F. Dodge","prohibition",FALSE,"total",11801,1022027,FALSE,20171011
1990,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"John Heckman","concerns of people",FALSE,"total",15432,1022027,FALSE,20171011
2002,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Gary Cooper","",TRUE,"total",596,1416082,FALSE,20171011
2016,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Dan Chapin","none",FALSE,"total",8361,2743023,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Willoughby","",TRUE,"total",21,2041058,FALSE,20171011
1990,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Hank Brown","republican",FALSE,"total",569048,1022027,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bob Schaffer","republican",FALSE,"total",990755,2331621,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Buddy Moore","unaffiliated",TRUE,"total",116,2331621,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Cory Gardner","republican",FALSE,"total",983891,2041058,FALSE,20171011
1978,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Floyd K. Haskell","democrat",FALSE,"total",330148,819256,FALSE,20171011
2002,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Wayne Allard","republican",FALSE,"total",717893,1416082,FALSE,20171011
1986,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Michael R. Chamberlain","socialist workers",FALSE,"total",3756,1060765,FALSE,20171011
1998,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"David S. Segal","libertarian",FALSE,"total",14024,1327235,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Gaylon Kent","libertarian",FALSE,"total",52876,2041058,FALSE,20171011
1980,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Mary Estill Buchanan","republican",FALSE,"total",571295,1173142,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Kathleen Rosewater Cunningham","",TRUE,"total",17,2041058,FALSE,20171011
1984,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Nancy Dick","democrat",FALSE,"total",449327,1297809,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Charley Miller","unaffiliated",FALSE,"total",11330,1772286,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Douglas ""Dayhorse"" Campbell","american constitution party",FALSE,"total",59733,2331621,FALSE,20171011
2004,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Douglas ""Dayhorse"" Campbell","american constitution",FALSE,"total",18783,2107472,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",66,1459601,FALSE,20171011
1998,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Ben Nighthorse Campbell","republican",FALSE,"total",829370,1327235,FALSE,20171011
1990,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Josie Heath","democrat",FALSE,"total",425746,1022027,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Maclyn ""Mac"" Stringer","libertarian",FALSE,"total",22589,1772286,FALSE,20171011
1998,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Dottie Lamm","democrat",FALSE,"total",464754,1327235,FALSE,20171011
2016,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Michael F. Bennet","democrat",FALSE,"total",1370710,2743023,FALSE,20171011
2016,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Lily Tang Williams","libertarian",FALSE,"total",99277,2743023,FALSE,20171011
1984,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Craig Green","libertarian",FALSE,"total",11077,1297809,FALSE,20171011
1978,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"William L. Armstrong","republican",FALSE,"total",480801,819256,FALSE,20171011
2004,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Richard Randall","libertarian",FALSE,"total",10160,2107472,FALSE,20171011
2002,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"John Heckman","concerns of people",FALSE,"total",7140,1416082,FALSE,20171011
2016,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bill Hammons","unity party of colorado",FALSE,"total",9336,2743023,FALSE,20171011
2004,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Victor Good","reform",FALSE,"total",6481,2107472,FALSE,20171011
1992,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Matt Noah","chsritian pro-life",FALSE,"total",22846,1552289,FALSE,20171011
2004,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Pete Coors","republican",FALSE,"total",980668,2107472,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Mark Udall","democrat",FALSE,"total",1230994,2331621,FALSE,20171011
2004,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"John R. Harris","independent",FALSE,"total",8442,2107472,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bob Kinsey","green",FALSE,"total",38768,1772286,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Tom Strickland","democrat",FALSE,"total",667600,1459601,FALSE,20171011
2002,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Rick Stanley","libertarian",FALSE,"total",20776,1416082,FALSE,20171011
2016,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Darryl Glenn","republican",FALSE,"total",1215318,2743023,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Ken Buck","republican",FALSE,"total",822731,1772286,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bill Hammons","unity party of colorado",FALSE,"total",6427,2041058,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Michael F. Bennet","democrat",FALSE,"total",851590,1772286,FALSE,20171011
1998,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Kevin Swanson","american constitution",FALSE,"total",9775,1327235,FALSE,20171011
1986,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Michael Martin Bush","independent",FALSE,"total",11127,1060765,FALSE,20171011
1992,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Hue Futch","libertarian",FALSE,"total",23,1552289,FALSE,20171011
1984,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Earl Higgerson","prohibition",FALSE,"total",1376,1297809,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Steve Shogan","unaffiliated",FALSE,"total",29472,2041058,FALSE,20171011
1992,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Richard O. Grimes","perot's independents",FALSE,"total",42455,1552289,FALSE,20171011
1998,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"John Heckman","concerns of people",FALSE,"total",3230,1327235,FALSE,20171011
1998,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Jeffrey Peckman","natural law",FALSE,"total",4101,1327235,FALSE,20171011
1986,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Calvin G. Dodge","prohibition",FALSE,"total",1571,1060765,FALSE,20171011
2016,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Arn Menconi","green",FALSE,"total",36805,2743023,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Wayne Allard","republican",FALSE,"total",750315,1459601,FALSE,20171011
2014,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Mark Udall","democrat",FALSE,"total",944203,2041058,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Gary Cooper","unaffiliated",TRUE,"total",10,2331621,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bruce E. Lohmiller","",TRUE,"total",10,1772286,FALSE,20171011
2002,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Tom Strickland","democrat",FALSE,"total",648130,1416082,FALSE,20171011
2010,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"J. Moromisato","unaffiliated",FALSE,"total",5767,1772286,FALSE,20171011
1988,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Howard Avory Grayson, Jr.","libertarian",FALSE,"total",12409,1383526,FALSE,20171011
2006,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Joseph I. Lieberman","connecticut for lieberman",FALSE,"total",564095,1134777,FALSE,20171011
2000,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Joseph I. Lieberman","democrat",FALSE,"total",828902,1311261,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Jeff Russell","",TRUE,"total",45,1153115,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Matthew Coleman","",TRUE,"total",7,1153115,FALSE,20171011
1980,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",114,1356075,FALSE,20171011
2016,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Richard Blumenthal","democrat",FALSE,"total",920766,1596276,FALSE,20171011
1980,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Louis Zemel","citizens",FALSE,"total",4772,1356075,FALSE,20171011
1986,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Edward J. McCallum, Jr.","none",FALSE,"total",3800,976933,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Jay J. Giles","",TRUE,"total",17,1153115,FALSE,20171011
1992,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Christopher J. Dodd","a connecticut party",FALSE,"total",304907,1500661,FALSE,20171011
2016,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Richard Blumenthal","working families",FALSE,"total",87948,1596276,FALSE,20171011
1986,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Roger W. Eddy","republican",FALSE,"total",340438,976933,FALSE,20171011
1980,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Christopher J. Dodd","democrat",FALSE,"total",763969,1356075,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Todd Vachon","",TRUE,"total",45,1153115,FALSE,20171011
2012,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Paul Passarelli","libertarian",FALSE,"total",25045,1511764,FALSE,20171011
1976,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Lowell P. Weicker, Jr.","republican",FALSE,"total",785683,1361666,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Carl E. Vassar","",TRUE,"total",31,1153115,FALSE,20171011
1976,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"scatter","",FALSE,"total",558,1361666,FALSE,20171011
2004,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Leonard H. Rasch","libertarian",FALSE,"total",9188,1424726,FALSE,20171011
1998,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Lois A. Grasso","term limits",FALSE,"total",6517,964457,FALSE,20171011
2012,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"John Traceski","",TRUE,"total",19,1511764,FALSE,20171011
1994,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Joseph I. Lieberman","a connecticut party",FALSE,"total",280049,1079664,FALSE,20171011
2016,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Andrew Rule","",TRUE,"total",26,1596276,FALSE,20171011
1992,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Brook Johnson","republican",FALSE,"total",572036,1500661,FALSE,20171011
1988,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",10,1383526,FALSE,20171011
2004,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Jack C. Orchulli","republican",FALSE,"total",457749,1424726,FALSE,20171011
1992,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Richard D. Gregory","concerned citizens",FALSE,"total",35315,1500661,FALSE,20171011
1992,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Christopher J. Dodd","democrat",FALSE,"total",577662,1500661,FALSE,20171011
1976,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Robert Barnabei","american independent",FALSE,"total",14407,1361666,FALSE,20171011
1982,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Anthony Toby Moffett","democrat",FALSE,"total",499146,1083508,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Dave Olszta","",TRUE,"total",5,1153115,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"John Traceski","",TRUE,"total",15,1153115,FALSE,20171011
1994,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Gary R. Garneau","concerned citizens",FALSE,"total",20989,1079664,FALSE,20171011
1980,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Gerard G. Brennan","libertarian",FALSE,"total",5336,1356075,FALSE,20171011
1982,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"James A. Lewis","libertarian",FALSE,"total",8163,1083508,FALSE,20171011
1980,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"James L. Buckley","republican",FALSE,"total",581884,1356075,FALSE,20171011
1998,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Gary Franks","republican",FALSE,"total",312177,964457,FALSE,20171011
1988,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Lowell P. Weicher, Jr.","republican",FALSE,"total",678454,1383526,FALSE,20171011
1998,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Christopher J. Dodd","democrat",FALSE,"total",628306,964457,FALSE,20171011
2010,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Richard Blumenthal","democrat",FALSE,"total",605204,1153115,FALSE,20171011
2012,"Connecticut","CT",9,16,1,"US Senate","statewide","gen",FALSE,"Michael Vasile","",TRUE,"total",8,1511764,FALSE,20171011
